Timestamp,Balance,GBPUSD,EURUSD,Total,Returns,Equity,Drawdown
2014-01-01 00:01:01.086000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:01.086000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:02.512000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:02.512000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:03.964000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:03.964000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:05.296000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:05.296000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:06.726000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:06.726000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:08.312000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:08.312000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:09.615000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:09.615000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:11.111000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:11.111000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:12.487000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:12.487000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:13.879000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:13.879000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:15.280000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:15.280000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:16.743000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:16.743000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:18.036000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:18.036000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:19.413000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:19.413000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:20.861000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:20.861000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:22.176000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:22.176000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:23.597000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:23.597000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:24.909000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:24.909000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:26.315000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:26.315000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:27.823000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:27.823000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:29.275000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:29.275000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:30.726000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:30.726000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:32.221000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:32.221000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:33.544000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:33.544000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:35.176000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:35.176000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:36.528000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:36.528000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:37.857000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:37.857000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:39.261000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:39.261000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:40.459000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:40.459000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:41.780000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:41.780000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:43.230000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:43.230000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:44.583000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:44.583000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:45.857000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:45.857000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:47.469000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:47.469000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:48.996000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:48.996000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:50.440000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:50.440000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:51.516000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:51.516000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:53.079000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:53.079000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:54.623000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:54.623000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:55.925000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:55.925000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:57.332000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:57.332000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:58.891000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:01:58.891000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:00.275000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:00.275000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:01.704000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:01.704000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:03.045000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:03.045000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:04.535000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:04.535000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:05.852000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:05.852000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:07.250000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:07.250000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:08.704000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:08.704000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:10.187000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:10.187000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:11.717000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:11.717000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:13.150000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:13.150000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:14.468000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:14.468000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:15.984000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:15.984000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:17.383000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:17.383000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:18.880000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:18.880000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:20.321000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:20.321000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:21.746000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:21.746000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:23.099000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:23.099000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:24.354000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:24.354000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:25.682000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:25.682000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:27.168000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:27.168000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:28.566000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:28.566000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:29.998000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:29.998000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:31.387000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:31.387000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:32.810000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:32.810000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:34.212000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:34.212000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:35.828000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:35.828000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:37.447000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:37.447000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:38.634000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:38.634000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:40.068000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:40.068000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:41.378000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:41.378000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:42.646000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:42.646000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:44.164000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:44.164000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:45.393000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:45.393000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:46.782000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:46.782000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:48.182000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:48.182000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:49.537000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:49.537000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:50.949000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:50.949000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:52.196000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:52.196000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:53.751000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:53.751000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:55.357000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:55.357000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:56.822000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:56.822000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:58.327000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:58.327000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:59.700000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:02:59.700000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:01.263000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:01.263000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:02.493000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:02.493000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:03.686000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:03.686000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:05.123000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:05.123000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:06.517000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:06.517000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:07.864000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:07.864000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:09.253000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:09.253000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:10.849000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:10.849000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:12.179000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:12.179000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:13.568000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:13.568000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:14.915000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:14.915000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:16.164000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:16.164000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:17.621000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:17.621000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:19.008000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:19.008000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:20.333000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:20.333000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:21.668000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:21.668000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:23.237000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:23.237000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:24.645000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:24.645000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:25.941000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:25.941000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:27.433000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:27.433000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:28.694000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:28.694000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:30.029000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:30.029000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:31.433000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:31.433000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:32.809000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
2014-01-01 00:03:32.809000,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0
